type,lat,lon
2,-34.58649,-58.39836
2,-34.48478,-58.83980
2,-34.60409,-58.59302
2,-34.91739,-57.91314
2,-34.50868,-58.72731
2,-34.44401,-58.55958
2,-34.69840,-58.62618
2,-34.77047,-58.62092
2,-34.86130,-57.90234
2,-34.62997,-58.60575
2,-34.72087,-58.25430
2,-34.65310,-59.43260
2,-34.55043,-58.49599
2,-34.57032,-58.52492
2,-34.76263,-58.20926
2,-34.84972,-58.08793
2,-34.59108,-58.39111
2,-34.58700,-58.39895
2,-34.57523,-58.48788
2,-34.66005,-58.44379
2,-34.52254,-58.47331
2,-34.56278,-58.61045
2,-34.63045,-58.57661
2,-34.69109,-58.52745
2,-34.65636,-58.76282
2,-34.72635,-58.39563
2,-34.35181,-58.79342
2,-34.64964,-58.78959
2,-34.59082,-58.40040
2,-34.43604,-58.56451
2,-35.05311,-58.76056
2,-34.73386,-58.58650
2,-34.80980,-58.35333
2,-34.43990,-58.79940
2,-34.80436,-58.47756
2,-34.65571,-58.56312
2,-34.68255,-58.46628
2,-34.61052,-58.40330
2,-34.73992,-58.39882
2,-34.76466,-58.40342
2,-34.74342,-58.42961
2,-34.77565,-58.39740
2,-34.87103,-58.04584
2,-34.94935,-57.97311
2,-34.58589,-58.53685
2,-34.66420,-58.41748
2,-34.75160,-58.58459
2,-34.58972,-58.37295
2,-34.72399,-58.26071
2,-34.77815,-58.39705
2,-34.61261,-58.84311
2,-34.59097,-58.57100
2,-34.50786,-58.49242
2,-34.72658,-58.40941
2,-34.71189,-58.29423
2,-34.74213,-58.28920
2,-34.69691,-58.60247
2,-34.86516,-58.66833
2,-34.53417,-58.57625
2,-34.71946,-58.35947
2,-34.57452,-58.53366
2,-34.78521,-58.20883
2,-34.90963,-57.92361
2,-34.87083,-57.87946
2,-34.69208,-58.40647
2,-34.70220,-58.42760
2,-34.45047,-58.54284
2,-34.68153,-58.41819
2,-34.59788,-58.39010
2,-34.51337,-58.50338
2,-34.69444,-58.30008
2,-34.62747,-58.42909
2,-34.57935,-58.43143
2,-34.76057,-58.44850
2,-34.39114,-58.74297
2,-35.18400,-59.09659
2,-34.60322,-58.46387
2,-34.85923,-58.38828
2,-34.90607,-57.95435
2,-34.93043,-57.92854
2,-34.55552,-58.48582
2,-34.74806,-58.58609
2,-34.85197,-58.52228
2,-34.74388,-58.39330
2,-34.68516,-58.49252
2,-34.58196,-58.53389
2,-34.91809,-57.95915
2,-34.65777,-58.80773
2,-34.59880,-58.54596
2,-34.51704,-58.74749
2,-34.85763,-58.07530
2,-34.46215,-58.54703
2,-34.80534,-58.40460
2,-34.80333,-58.45020
2,-34.71971,-58.31915
2,-34.79891,-58.38604
2,-34.82629,-58.39396
2,-34.91224,-57.91822
2,-34.71552,-58.37099
2,-34.91637,-57.95494
2,-34.86926,-57.88453
2,-34.53466,-58.50550
2,-34.79488,-58.36270
2,-34.56452,-58.59613
2,-34.58324,-58.75072
2,-34.54271,-58.49277
2,-34.64957,-58.41615
2,-34.62857,-58.45263
2,-34.46176,-58.91577
2,-34.47157,-58.55529
2,-34.72098,-58.33725
2,-34.44306,-58.55855
2,-34.53700,-58.51034
2,-34.71161,-58.57365
2,-34.66345,-58.36722
2,-34.91888,-57.93034
2,-34.62715,-58.51491
2,-34.58650,-58.42181
2,-34.62488,-58.41099
2,-34.58818,-58.39629
2,-34.66897,-58.50790
2,-34.57574,-58.43451
2,-34.61040,-58.39281
2,-34.63543,-58.52277
2,-34.68075,-58.39811
2,-34.48151,-58.64091
2,-34.80199,-58.29008
2,-34.64739,-58.61977
2,-34.72834,-58.28892
2,-34.71225,-58.30571
2,-34.52851,-58.49291
2,-34.52282,-58.54511
2,-34.63090,-58.65151
2,-34.96200,-57.97423
2,-34.47755,-58.52968
2,-34.50901,-58.53421
2,-34.72648,-58.41424
2,-34.44489,-58.78951
2,-34.43890,-58.80403
2,-34.60288,-58.73494
2,-34.78126,-58.26411
2,-34.70872,-58.59833
2,-34.45060,-58.90610
2,-34.79391,-58.26937
2,-34.66757,-58.35657
2,-34.93708,-57.94265
2,-34.70732,-58.38955
2,-34.67203,-58.41277
2,-34.71172,-58.39256
2,-34.70048,-58.41206
2,-34.87987,-58.38446
2,-34.59257,-58.37534
2,-34.61166,-58.42146
2,-34.60724,-58.44537
2,-34.62837,-58.52401
2,-34.59910,-58.40257
2,-34.49453,-58.57444
2,-34.53698,-58.54024
2,-34.51458,-58.51631
2,-34.58144,-58.88858
2,-34.69457,-58.48548
2,-34.62822,-58.48889
2,-34.99528,-58.04805
2,-34.75051,-58.23556
2,-34.62999,-58.36402
2,-34.57708,-58.51039
2,-34.60320,-58.50016
2,-34.63170,-58.39129
2,-34.61995,-58.43727
2,-34.79530,-58.40793
2,-34.73240,-58.24930
2,-34.62262,-58.49664
2,-34.52107,-58.54485
2,-34.64265,-58.56108
2,-34.59156,-58.63472
2,-34.63128,-58.47614
2,-34.69245,-58.63695
2,-34.56980,-58.59081
2,-34.71278,-58.38363
2,-34.76242,-58.36060
2,-34.42176,-58.73284
2,-34.64960,-59.43163
2,-34.66154,-58.54212
2,-34.73205,-58.45327
2,-34.50846,-58.72932
2,-34.93976,-57.96196
2,-34.93823,-57.87948
2,-34.66573,-58.54202
2,-34.51412,-58.54631
2,-34.78473,-58.28527
2,-34.51123,-58.73371
2,-34.88580,-58.38430
2,-34.50497,-58.73842
2,-34.66804,-58.72706
2,-34.55561,-58.52125
2,-34.60871,-58.73099
2,-34.62199,-58.44470
2,-34.61114,-58.40165
2,-34.61859,-58.38148
2,-35.03727,-58.41235
2,-34.63758,-58.37479
2,-34.58331,-58.41862
2,-34.63824,-58.37144
2,-34.55468,-58.45386
2,-34.46102,-58.65978
2,-34.42978,-58.57179
2,-34.70679,-58.39178
2,-34.81484,-58.46956
2,-34.61945,-58.43584
5,-34.61445,-58.40493
2,-34.62254,-58.42768
2,-34.62752,-58.46162
2,-34.58070,-58.40770
2,-34.64880,-58.57970
2,-34.64070,-58.62050
2,-34.69370,-58.57400
2,-34.64100,-58.56140
2,-34.76210,-58.62970
2,-34.56750,-59.11750
2,-34.78160,-58.38970
2,-34.48423,-58.72717
2,-34.53127,-58.52257
2,-34.46357,-58.66413
2,-34.91982,-58.39033
2,-34.98452,-58.36996
2,-34.20734,-58.94397
2,-34.11337,-59.02539
2,-34.50276,-58.49487
2,-34.62582,-58.73112
2,-34.66004,-58.54378
2,-34.60700,-58.45666
2,-34.63292,-58.45893
2,-34.56161,-58.46780
2,-34.45283,-58.79588
2,-34.78414,-58.20687
2,-34.77801,-58.19899
2,-34.62634,-58.45614
2,-34.60091,-58.49452
2,-34.59282,-58.38722
2,-34.58929,-58.41707
2,-34.62495,-58.37265
2,-34.60633,-58.48566
2,-34.90487,-57.94949
2,-34.79244,-58.20433
2,-34.75980,-58.24178
2,-34.42348,-58.69399
2,-34.57530,-58.63650
2,-34.17565,-58.95377
2,-34.66047,-58.64931
2,-34.68748,-58.50075
2,-34.47290,-58.51710
2,-34.67662,-58.50611
2,-34.58152,-58.60142
2,-34.82416,-58.48176
2,-34.66197,-58.67435
2,-34.57277,-58.54425
2,-34.56785,-58.53466
2,-34.55308,-58.55555
2,-34.57246,-58.56361
2,-34.44924,-58.56080
2,-35.16810,-58.23300
2,-34.70390,-58.34160
2,-35.16980,-58.23474
2,-34.69940,-58.40410
2,-34.34940,-58.79080
2,-35.00956,-58.40245
2,-34.66260,-58.35900
2,-34.81002,-58.18322
2,-34.94990,-58.02294
2,-34.76428,-58.34549
2,-34.70929,-58.31136
2,-34.85587,-57.91888
2,-34.91382,-58.37684
2,-34.92763,-57.96643
2,-34.59778,-58.45001
2,-34.69283,-58.40513
2,-34.61137,-58.37266
2,-34.54098,-58.47425
2,-34.66401,-58.54013
2,-34.91795,-58.38112
2,-34.65140,-58.50236
2,-34.52880,-58.75050
2,-34.67890,-58.56750
2,-34.63334,-58.48812
2,-34.70326,-58.29766
2,-34.79676,-58.42819
2,-34.42609,-58.69425
2,-34.46110,-58.65230
2,-34.63670,-58.40340
2,-34.60480,-58.39680
2,-34.61890,-58.40390
2,-34.62150,-58.39000
2,-34.73765,-58.46021
2,-34.80100,-58.29041
2,-34.56656,-58.43432
2,-34.33433,-58.98780
2,-34.62638,-58.78633
2,-34.73385,-58.29090
2,-34.71298,-58.37452
2,-34.66468,-58.61831
2,-34.70979,-58.35323
2,-34.57423,-58.50198
2,-34.66439,-58.81215
2,-34.82198,-58.39227
2,-34.80224,-58.33752
2,-34.88740,-58.38410
2,-34.57406,-58.57406
2,-34.59460,-58.53774
2,-34.71500,-58.80340
2,-34.42190,-58.73204
2,-34.62230,-58.41078
2,-34.77439,-58.25051
2,-34.64833,-58.61944
2,-34.68005,-58.63386
2,-34.46948,-58.75681
2,-34.92311,-57.94534
2,-34.63040,-58.57661
2,-34.64796,-58.78960
2,-34.53673,-58.74188
2,-34.56965,-59.10644
2,-34.75205,-58.26513
2,-34.56323,-58.65946
2,-34.79237,-58.35821
2,-34.46870,-58.54311
2,-34.60003,-58.37966
2,-34.59463,-58.44443
2,-34.57815,-58.47152
2,-34.61334,-58.52407
2,-34.62649,-58.39261
2,-34.57018,-58.50792
2,-34.62829,-58.50631
2,-34.53137,-58.74183
2,-34.53313,-58.55529
2,-34.60582,-58.95378
2,-34.78000,-58.42320
2,-34.52730,-58.53580
2,-34.51280,-58.54420
2,-34.64560,-58.61840
2,-34.63930,-58.82648
2,-34.66580,-58.72060
2,-34.67097,-58.42168
2,-34.86451,-58.18834
2,-34.79274,-58.41473
2,-34.76008,-58.39588
2,-34.83239,-58.18303
2,-34.66602,-58.35815
2,-34.57767,-59.11875
2,-34.49327,-58.67069
2,-34.66917,-58.41205
2,-34.57624,-58.53757
2,-34.69572,-58.40869
2,-34.64941,-58.64217
2,-34.55558,-58.68463
2,-34.46729,-58.64742
2,-34.62040,-58.56296
2,-34.60563,-58.56476
2,-34.92026,-57.92749
2,-34.91781,-57.97741
2,-34.97107,-57.98420
2,-34.50004,-58.69328
2,-34.50181,-58.57575
2,-34.62414,-58.77896
2,-34.76322,-58.39914
2,-34.47606,-58.62392
2,-34.56272,-58.45759
2,-34.65283,-58.47325
2,-34.62317,-58.47744
2,-34.61056,-58.43937
2,-34.58056,-58.50032
2,-34.78480,-58.20017
2,-34.68398,-58.33620
2,-34.83321,-58.18640
2,-34.61117,-58.49812
2,-34.60366,-58.54091
2,-34.45074,-58.79763
2,-34.47866,-58.87688
2,-34.50916,-58.67338
2,-34.55395,-58.58529
2,-34.65691,-58.72415
2,-34.48418,-58.69750
2,-34.72710,-58.41810
2,-34.52676,-58.73328
2,-34.53664,-58.56129
2,-34.45795,-58.56674
2,-34.69840,-58.62580
2,-34.76212,-58.26955
2,-34.69450,-58.31220
2,-34.67850,-58.35384
2,-34.48011,-58.50393
2,-34.47124,-58.54812
2,-34.80617,-58.44104
2,-34.50481,-58.58338
2,-34.63187,-58.45548
2,-34.69356,-58.77827
2,-34.79451,-58.31322
2,-34.69143,-58.78188
2,-34.61902,-58.53350
2,-34.56311,-58.52173
2,-34.48040,-58.56699
2,-34.68704,-58.37059
2,-34.44155,-58.58463
2,-34.64280,-58.71700
2,-34.56803,-59.11170
2,-34.81402,-58.29279
2,-34.71952,-58.45651
2,-34.60085,-58.46537
2,-34.57814,-58.42661
2,-34.76370,-58.20984
2,-34.63575,-58.39789
2,-34.59285,-58.40933
2,-34.64987,-58.43046
2,-34.56413,-58.46039
2,-34.52709,-58.48200
2,-34.55099,-58.55661
2,-34.70524,-58.49859
2,-34.45501,-58.56055
2,-34.49272,-58.49305
2,-34.69863,-58.62624
2,-34.69537,-58.33168
2,-34.70795,-58.32195
2,-34.65758,-59.41876
2,-34.60168,-58.49365
2,-34.60800,-58.56060
2,-34.73693,-58.27804
2,-34.65196,-58.64243
2,-34.63900,-58.45390
2,-34.60990,-58.40240
2,-34.59610,-58.43290
2,-34.64728,-58.61734
2,-34.93636,-58.62061
2,-34.46077,-58.52859
2,-34.45320,-58.55722
2,-34.44479,-58.56488
2,-34.78526,-58.30024
2,-34.66023,-58.36544
2,-34.60174,-58.48965
2,-34.62471,-58.46606
2,-34.63481,-58.41617
2,-34.73896,-58.31268
2,-34.63647,-58.65492
2,-34.91754,-57.92547
2,-34.54743,-58.70501
2,-34.74590,-58.57900
2,-34.60586,-58.56295
2,-34.69126,-58.41369
2,-34.62137,-58.55790
2,-34.54444,-58.71244
2,-34.56517,-58.53177
2,-34.88550,-57.83770
2,-34.62852,-58.52275
2,-34.09081,-59.05368
2,-34.59119,-58.58853
2,-34.71898,-58.27395
2,-34.41321,-58.77367
2,-34.67735,-58.40109
2,-34.49520,-58.55233
2,-34.92358,-57.90518
2,-34.62690,-58.56543
2,-34.81002,-58.27447
2,-34.51312,-58.56740
2,-34.65028,-58.50107
2,-34.63130,-58.46326
2,-34.56816,-58.48073
2,-34.71694,-58.34107
2,-34.70818,-58.45845
2,-34.67680,-58.56520
2,-34.61404,-58.52446
2,-34.77917,-58.40257
2,-34.76114,-58.40297
2,-34.69140,-58.48190
2,-34.57520,-58.60040
2,-34.75415,-58.27381
2,-34.69672,-58.53584
2,-34.55260,-58.50550
2,-34.63951,-58.56615
2,-34.56520,-59.11640
2,-34.67142,-58.53105
2,-34.65278,-58.41651
2,-34.82619,-58.63041
2,-34.79482,-58.35714
2,-34.62597,-58.45144
2,-34.83066,-58.17521
2,-34.81962,-58.18746
2,-34.16992,-58.95976
2,-34.57452,-58.54200
2,-34.60222,-58.54276
2,-34.46160,-58.77570
2,-34.76104,-58.39765
2,-34.66191,-58.37568
2,-34.79804,-58.39446
2,-34.61061,-58.39624
2,-34.62043,-58.37286
2,-34.60667,-58.47620
2,-34.60376,-58.40365
2,-34.55541,-58.46524
2,-34.84422,-58.52295
2,-34.53627,-58.72040
2,-34.59742,-58.37427
2,-34.57832,-58.46196
2,-34.58522,-58.41421
2,-34.69182,-58.37704
2,-34.60587,-58.56201
2,-34.68176,-58.57825
2,-34.61601,-58.41677
2,-34.74940,-58.38650
2,-34.82731,-58.39819
2,-34.46005,-58.63416
2,-34.71561,-58.29777
2,-34.91853,-58.38109
2,-34.49075,-58.83919
2,-34.78310,-58.23203
2,-34.63138,-58.47126
2,-34.60500,-58.59638
2,-34.68252,-58.39225
2,-34.60174,-58.37394
2,-34.49137,-58.84327
2,-34.92977,-57.91149
2,-34.66640,-58.67590
2,-34.56224,-59.11838
2,-34.70540,-58.50460
2,-34.56430,-58.61130
2,-34.64060,-58.53060
2,-34.81769,-58.34944
2,-34.79928,-58.35553
2,-34.77654,-58.39203
2,-34.75377,-58.37204
2,-34.74664,-58.69829
2,-34.72710,-58.35468
2,-34.92464,-57.96374
2,-34.91235,-57.94875
2,-34.92928,-57.95097
2,-34.59858,-58.54385
2,-34.45896,-58.77066
2,-34.82254,-58.64269
2,-34.51108,-58.67999
2,-34.59320,-58.62306
2,-34.63878,-58.73793
2,-34.86759,-57.88558
2,-34.43797,-58.57099
2,-34.56480,-58.45421
2,-34.64394,-58.36864
2,-34.65311,-58.41670
2,-34.56050,-58.46365
2,-34.62986,-58.41463
2,-34.80176,-58.33866
2,-34.72692,-58.39421
2,-34.70309,-58.74321
2,-34.43318,-58.72740
2,-34.85219,-58.07795
2,-34.69960,-58.56330
2,-34.45832,-58.53909
2,-34.71758,-58.39338
2,-34.52543,-58.55304
2,-34.63539,-58.49945
2,-34.47252,-58.53702
2,-34.71885,-58.41877
2,-34.49602,-58.70689
2,-34.47457,-58.65999
2,-34.44315,-58.55579
2,-34.61322,-58.50451
2,-34.64590,-58.43110
2,-34.28816,-59.10290
2,-34.66203,-59.42590
2,-34.69235,-58.57201
2,-34.76270,-58.21100
2,-34.71395,-58.32908
2,-34.52160,-58.50660
2,-34.79619,-58.36036
2,-34.79209,-58.38235
2,-34.81100,-58.25663
2,-34.79188,-58.15591
2,-34.67308,-58.52518
2,-34.61498,-58.43768
2,-34.63493,-58.43256
2,-34.64785,-58.37758
2,-34.62511,-58.42682
2,-34.59039,-58.41383
2,-34.59226,-58.40284
2,-34.56701,-58.45930
2,-34.80917,-58.30229
2,-34.67785,-58.71255
2,-34.49141,-58.61748
2,-34.71740,-58.36830
2,-34.72335,-58.41574
2,-34.47173,-58.51516
2,-34.41403,-58.76927
2,-34.82850,-58.22796
2,-34.70338,-58.37734
2,-34.92228,-57.97419
2,-34.65514,-58.34633
2,-34.55045,-58.55495
2,-34.50908,-58.72872
2,-34.71387,-58.41124
2,-34.66527,-58.60924
2,-34.50823,-58.72928
2,-34.92385,-57.92384
2,-34.55788,-58.46514
2,-34.60906,-58.40667
2,-34.71241,-58.52452
2,-34.78227,-58.17072
2,-34.56742,-58.46340
2,-34.67358,-58.50090
2,-34.63892,-58.52638
2,-34.61398,-58.40015
2,-34.75843,-58.23849
2,-34.56810,-58.44310
2,-34.60640,-58.38780
2,-34.58230,-58.42120
2,-34.67240,-58.52990
2,-34.58290,-58.42200
2,-34.61860,-58.40040
2,-34.64570,-58.45940
2,-34.66521,-58.57842
2,-34.88902,-57.95617
2,-34.74945,-58.44155
2,-34.70593,-58.43505
2,-34.71077,-58.53719
2,-34.66113,-58.41563
2,-34.59721,-58.43928
2,-34.92551,-57.94052
5,-34.58691,-58.37368
2,-34.46707,-58.91586
2,-34.44701,-58.79303
2,-34.64301,-58.63958
2,-34.65346,-58.64293
2,-34.41618,-58.60014
2,-34.60179,-58.75227
2,-34.45298,-58.79898
2,-34.67930,-58.34352
4,-34.62776,-58.38065
2,-34.68373,-58.38241
2,-34.51051,-58.56027
2,-34.75570,-58.36640
2,-34.70710,-58.39093
2,-34.38425,-58.82878
2,-34.59825,-58.42754
2,-34.78784,-58.38914
2,-34.50715,-58.53553
2,-34.85240,-58.52192
2,-34.11004,-59.01376
2,-34.57852,-58.65644
2,-34.88127,-57.99600
2,-34.60252,-58.54051
2,-34.59252,-58.44650
2,-34.52393,-58.54547
2,-34.84149,-58.64627
2,-34.62491,-58.50770
2,-34.78189,-58.31781
2,-34.78004,-58.36811
2,-34.66567,-58.69731
2,-34.65000,-58.76666
2,-34.68924,-58.33684
2,-34.55278,-58.46509
2,-34.68738,-58.47725
2,-34.73863,-58.40993
2,-34.76681,-58.41817
2,-34.69752,-58.37829
2,-34.88460,-57.97217
2,-34.66191,-58.71954
2,-34.79836,-58.25643
2,-34.63390,-58.46210
2,-34.68165,-58.34980
2,-34.49710,-58.48970
2,-34.47165,-58.65536
2,-34.72407,-58.29906
2,-34.64131,-58.59099
2,-34.67470,-58.56290
2,-34.69680,-58.53596
2,-34.77859,-58.30990
2,-34.61044,-58.39424
2,-34.40430,-58.73690
2,-34.57456,-58.48604
2,-34.75044,-58.33274
2,-34.58213,-58.49888
2,-34.69103,-58.36255
2,-34.79115,-58.26764
2,-34.45063,-58.55157
2,-34.65688,-58.50815
2,-34.90580,-57.94910
2,-34.80575,-58.34790
2,-34.89222,-58.39089
2,-34.86989,-57.88152
2,-34.38239,-58.82429
2,-34.59549,-58.53408
2,-34.66326,-58.36371
2,-34.49850,-58.55646
2,-34.32964,-58.98794
2,-34.60973,-58.57087
2,-34.63165,-58.71110
2,-34.81955,-58.23011
4,-34.65055,-58.78972
2,-34.64706,-58.34894
2,-34.54928,-58.59092
2,-34.86263,-58.53720
2,-34.58598,-58.55970
2,-34.70905,-58.41961
2,-34.72875,-58.36124
2,-34.63887,-58.62594
2,-34.58959,-58.57241
2,-34.68728,-58.54912
2,-34.60710,-58.38350
2,-34.59790,-58.42340
2,-34.58160,-58.41520
2,-34.69511,-58.46702
2,-34.60240,-58.42840
2,-34.60962,-58.41865
2,-34.66831,-58.58393
2,-34.67010,-58.50920
2,-34.67673,-58.34438
2,-34.53626,-58.50846
2,-34.57939,-58.64091
2,-34.50298,-58.76364
2,-34.66880,-58.35539
2,-34.45570,-58.57320
2,-34.65028,-58.62268
2,-34.85590,-58.50422
2,-34.69917,-58.65438
2,-34.59034,-58.43268
2,-34.75746,-58.42372
2,-34.66395,-58.54004
2,-34.82872,-58.65249
2,-34.69937,-58.60000
2,-34.76141,-58.39310
2,-34.57375,-58.48490
2,-34.45077,-58.55050
2,-34.73032,-58.32861
2,-34.61161,-58.45398
2,-34.63016,-58.44823
2,-34.60892,-58.37956
2,-34.59621,-58.37988
2,-34.60378,-58.37944
2,-34.74244,-58.46235
2,-34.76804,-58.35641
2,-34.55085,-58.80855
2,-34.67722,-58.47708
2,-34.68408,-58.49238
2,-34.45811,-58.90973
5,-34.69216,-58.68644
2,-34.66326,-58.58209
2,-34.93846,-57.95355
2,-34.80649,-58.29625
2,-34.75474,-58.34530
2,-34.49850,-58.62640
2,-34.91623,-57.93700
2,-34.90760,-57.97322
2,-34.49766,-58.71744
2,-34.77078,-58.28292
2,-34.44090,-58.67245
2,-34.75023,-58.58629
2,-34.41580,-58.60069
2,-34.74260,-58.61980
2,-34.79235,-58.84430
2,-34.67601,-58.56409
2,-34.67990,-58.38770
2,-34.46706,-58.58592
2,-34.94252,-57.96548
2,-34.60120,-58.59180
2,-34.44740,-58.87000
2,-34.71695,-58.27568
2,-34.70307,-58.49950
2,-34.54336,-58.71359
2,-34.45575,-58.91329
2,-34.54346,-58.75705
2,-34.47939,-58.73984
2,-34.69581,-58.49070
2,-34.89177,-58.00815
2,-34.63825,-58.52661
2,-34.66814,-58.53324
2,-34.60448,-58.37241
2,-34.62593,-58.38228
2,-34.58768,-58.38725
2,-34.59341,-58.39565
2,-34.62110,-58.44203
2,-34.61589,-58.40451
2,-34.69706,-58.60225
2,-34.61467,-58.38770
2,-34.61747,-58.37754
2,-34.66019,-58.50314
2,-34.94616,-57.98405
2,-34.64756,-58.49813
2,-34.93472,-57.95684
2,-34.65867,-58.51172
2,-34.56946,-58.54837
2,-34.64412,-58.69218
2,-34.72430,-58.26247
2,-34.94876,-57.99696
2,-34.51210,-58.55480
2,-34.95690,-57.94820
2,-34.70518,-58.33622
2,-34.75920,-58.41100
2,-34.39448,-58.76575
2,-34.44621,-58.57232
2,-34.59317,-58.39905
2,-34.59376,-58.41262
2,-34.87476,-58.07828
4,-34.55966,-58.50547
2,-34.70077,-58.76514
2,-34.75616,-58.60080
2,-34.47188,-58.51363
2,-34.42363,-58.58158
2,-34.78472,-58.34481
2,-34.91776,-57.95563
2,-34.80406,-58.32703
2,-34.44038,-58.66176
2,-34.64335,-58.52072
2,-34.53636,-58.46811
2,-34.50250,-58.68990
2,-34.76371,-58.20984
2,-34.50542,-58.52801
2,-34.72414,-58.25960
2,-34.57160,-58.59880
2,-34.55281,-58.57642
2,-34.70240,-58.48640
2,-34.55322,-58.53119
2,-34.78532,-58.30157
2,-34.75240,-58.23660
2,-34.11764,-59.02329
2,-34.86561,-58.04208
2,-34.89097,-57.96816
5,-34.55962,-58.51558
2,-34.63995,-58.54105
2,-34.50445,-58.79741
2,-34.64914,-58.51440
2,-34.56300,-58.44347
2,-34.98106,-58.37409
2,-34.80909,-58.25545
2,-34.63818,-58.69187
2,-34.64921,-58.37818
2,-34.61489,-58.42520
2,-34.64190,-58.42165
2,-34.66536,-58.48057
2,-34.91339,-57.95810
2,-34.64272,-58.41311
2,-34.59094,-58.38883
2,-34.69352,-58.47090
2,-34.29180,-59.10200
2,-34.78383,-58.47557
2,-34.61252,-58.50767
2,-34.96225,-58.64808
2,-34.65973,-58.66561
2,-34.78641,-58.28382
2,-34.61690,-58.52888
2,-34.78074,-58.26260
2,-34.81047,-58.27262
2,-34.76540,-58.60637
2,-34.78621,-58.34707
2,-34.45830,-58.91170
2,-34.65466,-58.34651
2,-34.73517,-58.36222
2,-34.67398,-58.40567
2,-34.60187,-58.56182
2,-34.68282,-58.55571
2,-34.55904,-58.45874
2,-34.61557,-58.52314
2,-34.78840,-58.21470
2,-34.81192,-58.23960
2,-34.80298,-58.44900
2,-34.71496,-58.71647
2,-34.69962,-58.50415
2,-34.70794,-58.51514
2,-34.60110,-58.37657
2,-34.75971,-58.39866
2,-34.67789,-58.47587
2,-34.68093,-58.67254
2,-34.63743,-58.49964
2,-34.77690,-58.18880
2,-34.64025,-58.52118
2,-34.61795,-58.51991
2,-34.56255,-58.43677
2,-34.62371,-58.49524
2,-34.62515,-58.50755
2,-34.63553,-58.48894
2,-34.60746,-58.51417
2,-34.60908,-58.51708
2,-34.61952,-58.50053
2,-34.61924,-58.47518
2,-34.63340,-58.46843
2,-34.63087,-58.47022
2,-34.69018,-58.33973
2,-34.66601,-58.36534
2,-34.90680,-57.96746
2,-34.50262,-58.76421
2,-34.65718,-58.71056
2,-34.75072,-58.58430
2,-34.73123,-58.34192
2,-34.74166,-58.37669
2,-34.66517,-58.56117
2,-34.59890,-58.37099
2,-34.76557,-58.42690
2,-34.82475,-58.34832
2,-34.71095,-58.32897
2,-34.45710,-58.91325
2,-34.61713,-58.77176
2,-34.65531,-58.61358
2,-34.66720,-58.69883
2,-34.54025,-58.46385
2,-34.45619,-58.54083
2,-34.82645,-58.62916
2,-34.66076,-58.48317
2,-34.52450,-58.47288
2,-34.65959,-58.48152
2,-34.63900,-58.52004
2,-34.64459,-58.41614
2,-34.69398,-58.33504
2,-34.82488,-58.39051
2,-34.72246,-58.29603
2,-34.59635,-58.37810
2,-34.63009,-58.36144
2,-34.62910,-58.43360
2,-34.69230,-58.58961
2,-34.62079,-58.47476
2,-34.63734,-58.49648
2,-34.61994,-58.46134
5,-34.60068,-58.37674
5,-34.61028,-58.37495
5,-34.57467,-58.43600
2,-34.60111,-58.49520
2,-34.52342,-58.51004
2,-34.57325,-58.48648
2,-34.59503,-58.40256
2,-34.56156,-58.45345
2,-34.64374,-58.57720
2,-34.58637,-58.40664
2,-34.92085,-57.92460
2,-34.58631,-58.41587
2,-34.57085,-58.48786
2,-34.42649,-58.69145
2,-34.75342,-58.44602
2,-34.92926,-57.91650
2,-34.92486,-57.97071
2,-34.56104,-59.10799
2,-34.64874,-58.79118
2,-34.69128,-58.42258
2,-34.65905,-58.36972
2,-34.66330,-58.47663
2,-34.66638,-58.48319
2,-34.65106,-58.51348
2,-34.68384,-58.46477
2,-34.91410,-57.95510
2,-34.59246,-58.49925
2,-34.63480,-58.48586
2,-34.65878,-58.47764
2,-34.61300,-58.56250
2,-34.83795,-58.23745
2,-34.81331,-58.27749
2,-34.73207,-58.23151
2,-34.84369,-58.44750
2,-34.49060,-58.72696
2,-34.41354,-58.69226
2,-34.46861,-58.90825
2,-34.65219,-58.51590
2,-34.61040,-58.50705
2,-34.63884,-58.48301
2,-34.49040,-59.07810
2,-34.67886,-58.49050
2,-34.64048,-58.52858
2,-34.74006,-58.44220
2,-34.50478,-58.48092
2,-34.50582,-58.72261
2,-34.60670,-58.49830
2,-34.59299,-58.41194
2,-34.60619,-58.48402
2,-34.60587,-58.39800
2,-34.50847,-58.56497
2,-34.49113,-58.83973
2,-34.72867,-58.26165
2,-34.65706,-58.47787
2,-34.69752,-58.31242
2,-34.74216,-58.28924
2,-34.74731,-58.29920
2,-34.41673,-58.96474
2,-34.71120,-58.29348
2,-34.66237,-58.35049
2,-34.60390,-58.46080
2,-34.45624,-58.90115
2,-34.41723,-58.77527
2,-34.72255,-58.26031
2,-34.38055,-58.75031
2,-34.48464,-58.66638
2,-34.92503,-57.96097
2,-34.54251,-58.47295
2,-34.51530,-58.79406
2,-34.64670,-58.50416
2,-34.64991,-58.83543
2,-34.83322,-58.49569
2,-34.80719,-58.21279
2,-34.71082,-58.27755
2,-34.46046,-58.91300
2,-34.75075,-58.39455
2,-34.75600,-58.40150
2,-35.02330,-58.42350
2,-34.88670,-58.98410
2,-34.66088,-58.47505
2,-34.69817,-58.60746
2,-34.51891,-58.75209
2,-34.61422,-58.52545
2,-34.62587,-58.51345
2,-34.59160,-58.51085
2,-34.61111,-58.52030
